04 Feb 2016,democrats,candidate,CLINTON,failed,1
04 Feb 2016,democrats,candidate,SANDERS,georgetown,1
04 Feb 2016,democrats,candidate,CLINTON,work,24
04 Feb 2016,democrats,candidate,SANDERS,clear,3
04 Feb 2016,democrats,candidate,SANDERS,one's,1
04 Feb 2016,democrats,candidate,SANDERS,huge,4
04 Feb 2016,democrats,candidate,CLINTON,advising,1
04 Feb 2016,democrats,candidate,CLINTON,derivatives,2
04 Feb 2016,democrats,candidate,SANDERS,came,4
04 Feb 2016,democrats,moderator,MADDOW,right,11
04 Feb 2016,democrats,candidate,SANDERS,website,1
04 Feb 2016,democrats,candidate,CLINTON,citizenship,1
04 Feb 2016,democrats,candidate,SANDERS,north,3
04 Feb 2016,democrats,candidate,SANDERS,medicaid,1
04 Feb 2016,democrats,candidate,SANDERS,economically,1
04 Feb 2016,democrats,moderator,MADDOW,nominees,1
04 Feb 2016,democrats,candidate,SANDERS,edge,1
04 Feb 2016,democrats,moderator,MADDOW,speaking,3
04 Feb 2016,democrats,moderator,MADDOW,years,3
04 Feb 2016,democrats,moderator,MADDOW,makes,1
04 Feb 2016,democrats,candidate,CLINTON,drug,3
04 Feb 2016,democrats,candidate,SANDERS,effort,1
04 Feb 2016,democrats,candidate,CLINTON,henry,1
04 Feb 2016,democrats,candidate,CLINTON,airstrikes,1
04 Feb 2016,democrats,moderator,TODD,used,1
04 Feb 2016,democrats,candidate,SANDERS,talk,18
04 Feb 2016,democrats,moderator,MADDOW,impersonating,1
04 Feb 2016,democrats,moderator,MADDOW,way,4
04 Feb 2016,democrats,candidate,CLINTON,continue,6
04 Feb 2016,democrats,candidate,SANDERS,iraqi,1
04 Feb 2016,democrats,candidate,CLINTON,anything,1
04 Feb 2016,democrats,moderator,MADDOW,crime,1
04 Feb 2016,democrats,candidate,CLINTON,retroactive,1
04 Feb 2016,democrats,candidate,SANDERS,known,1
04 Feb 2016,democrats,moderator,TODD,start,1
04 Feb 2016,democrats,candidate,SANDERS,honor,1
04 Feb 2016,democrats,candidate,SANDERS,others,1
04 Feb 2016,democrats,candidate,CLINTON,many,14
04 Feb 2016,democrats,candidate,CLINTON,sufficient,1
04 Feb 2016,democrats,candidate,CLINTON,west,1
04 Feb 2016,democrats,moderator,MADDOW,committee,1
04 Feb 2016,democrats,candidate,CLINTON,physically,1
04 Feb 2016,democrats,candidate,SANDERS,wall,14
